,Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
7619,859871,Velva,Friedle,Velva Friedle,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,College,Rural,0.0,Single,Nova,12/13/2020,,7320.07,Standard
7620,888131,Chung,Myking,Chung Myking,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Urban,99722.0,Single,Nova,7/20/2020,,7320.99,Standard
7621,452282,Ellan,Tish,Ellan Tish,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Urban,0.0,Single,Nova,1/19/2017,,7324.93,Standard
7622,868926,Lura,Seher,Lura Seher,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,College,Suburban,0.0,Single,Nova,12/3/2020,,7324.93,Standard
7623,484853,Vivian,Martone,Vivian Martone,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,20757.0,Single,Nova,11/25/2016,,7325.92,Standard
7624,620674,Keturah,Concannon,Keturah Concannon,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Suburban,59630.0,Married,Nova,10/8/2021,,7329.78,Standard
7625,501165,Jon,Staschke,Jon Staschke,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Single,Nova,9/16/2021,,7329.83,Standard
7626,611464,Kaycee,Hagedorn,Kaycee Hagedorn,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Nova,12/26/2017,,7329.83,Standard
7627,599925,Dortha,Clermont,Dortha Clermont,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Rural,83926.0,Married,Nova,7/28/2020,8/26/2021,7334.52,Standard
7628,992524,Shirleen,Hearin,Shirleen Hearin,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,30969.0,Divorced,Nova,3/12/2017,,7334.92,Standard
7629,212977,Devin,Patuto,Devin Patuto,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,50165.0,Divorced,Nova,5/27/2021,1/27/2019,7340.5,Standard
7630,228673,Micha,Seara,Micha Seara,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Suburban,88049.0,Single,Nova,9/30/2015,,7341.74,Standard
7631,413345,Kathlene,Kisor,Kathlene Kisor,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,27649.0,Single,Nova,4/9/2016,,7341.79,Standard
7632,678603,Jennie,Nailer,Jennie Nailer,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,27649.0,Single,Nova,9/18/2020,,7341.79,Standard
7633,659481,Amelia,Edman,Amelia Edman,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Rural,0.0,Married,Nova,8/3/2020,,7341.86,Standard
7634,909800,Cliff,Wagatsuma,Cliff Wagatsuma,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,College,Urban,0.0,Married,Nova,7/20/2020,,7341.86,Standard
7635,173884,Lola,Rohner,Lola Rohner,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,64371.0,Married,Nova,7/29/2021,,7344.84,Standard
7636,893661,Tim,Thwaites,Tim Thwaites,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Urban,79980.0,Married,Nova,7/12/2020,,7345.9,Standard
7637,539854,Alessandra,Palenzuela,Alessandra Palenzuela,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Suburban,29491.0,Married,Nova,9/14/2019,12/20/2020,7347.41,Standard
7638,457695,Forest,Wisenbaker,Forest Wisenbaker,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,27072.0,Married,Nova,11/27/2021,,7349.33,Standard
7639,583788,Tamera,Sabio,Tamera Sabio,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,27072.0,Married,Nova,10/26/2021,,7349.33,Standard
7640,449858,Loise,Stroer,Loise Stroer,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,69241.0,Divorced,Nova,1/30/2016,,7350.93,Standard
7641,595024,Yan,Sempek,Yan Sempek,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,36812.0,Married,Nova,8/19/2015,,7356.01,Standard
7642,780266,Danelle,Hefner,Danelle Hefner,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Rural,33089.0,Married,Nova,6/4/2021,,7356.38,Standard
7643,530839,Jacques,Jasso,Jacques Jasso,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,81145.0,Married,Nova,6/4/2019,,7356.56,Standard
7644,527582,Jules,Puelo,Jules Puelo,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,70014.0,Divorced,Nova,5/6/2015,,7366.19,Standard
7645,645927,Jessie,Goldfeder,Jessie Goldfeder,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Suburban,70014.0,Divorced,Nova,9/8/2020,,7366.19,Standard
7646,574745,Shanika,Puga,Shanika Puga,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Rural,25318.0,Married,Nova,4/1/2015,,7367.65,Standard
7647,185808,Abigail,Molinaro,Abigail Molinaro,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Rural,74335.0,Single,Nova,5/27/2018,,7372.23,Standard
7648,428526,Latricia,Poremba,Latricia Poremba,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Suburban,0.0,Married,Nova,11/24/2021,,7374.08,Standard
7649,284290,Lashandra,Ost,Lashandra Ost,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Urban,0.0,Single,Nova,1/18/2020,,7376.8,Standard
7650,649104,Daron,Basilone,Daron Basilone,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Rural,0.0,Single,Nova,3/7/2018,,7378.51,Standard
7651,400030,Cary,Mcgunnis,Cary Mcgunnis,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,53957.0,Married,Nova,3/6/2016,,7380.57,Standard
7652,862543,Jimmy,Palleschi,Jimmy Palleschi,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Rural,65706.0,Married,Nova,12/5/2021,,7380.98,Standard
7653,259219,Wava,Crisostomo,Wava Crisostomo,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Married,Nova,11/17/2020,,7388.73,Standard
7654,148322,Sanora,Rosse,Sanora Rosse,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,30449.0,Married,Nova,11/18/2020,,7390.9,Standard
7655,164313,Ricky,Cashon,Ricky Cashon,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,30449.0,Married,Nova,11/17/2019,,7390.9,Standard
7656,620084,Alene,Zarlingo,Alene Zarlingo,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,41045.0,Single,Nova,5/25/2020,,7396.72,Standard
7657,931238,Cori,Zumsteg,Cori Zumsteg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,58779.0,Single,Nova,12/24/2021,,7405.27,Standard
7658,773012,Jermaine,Friesen,Jermaine Friesen,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,38169.0,Married,Nova,11/9/2015,,7406.88,Standard
7659,312455,Edda,Cugini,Edda Cugini,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,62810.0,Married,Nova,12/27/2018,,7408.17,Standard
7660,575573,Bret,Modzelewski,Bret Modzelewski,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,76771.0,Divorced,Nova,1/24/2020,,7408.84,Standard
7661,855372,Carisa,Zange,Carisa Zange,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,76771.0,Divorced,Nova,7/17/2018,,7408.84,Standard
7662,729161,Pricilla,Markve,Pricilla Markve,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Nova,8/10/2020,12/12/2021,7411.81,Standard
7663,839132,Johnson,Suttle,Johnson Suttle,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,59940.0,Single,Nova,2/18/2021,,7412.14,2021 Promotion
7664,177146,Jay,Mana,Jay Mana,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Single,Nova,7/12/2016,,7413.39,Standard
7665,596297,Dante,Kogut,Dante Kogut,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,52130.0,Married,Nova,11/12/2020,,7413.42,Standard
7666,750280,Gabriella,Oliviera,Gabriella Oliviera,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,36639.0,Divorced,Nova,6/22/2015,,7423.9,Standard
7667,967093,Jordon,Reifsnider,Jordon Reifsnider,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Rural,36259.0,Married,Nova,7/18/2016,,7425.27,Standard
7668,156750,Gene,Zeanah,Gene Zeanah,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Rural,0.0,Married,Nova,4/8/2020,,7429.08,Standard
7669,425620,Cristi,Sifers,Cristi Sifers,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,27688.0,Married,Nova,8/30/2021,,7431.66,Standard
7670,979548,Ada,Kelp,Ada Kelp,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,27688.0,Married,Nova,6/21/2017,,7431.66,Standard
7671,424983,Belia,Sparks,Belia Sparks,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Urban,0.0,Single,Nova,1/10/2018,,7432.2,Standard
7672,370517,Alexandra,Justesen,Alexandra Justesen,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0.0,Single,Nova,8/2/2017,,7432.3,Standard
7673,779573,Rosina,Brekke,Rosina Brekke,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,55561.0,Divorced,Nova,2/8/2016,,7433.82,Standard
7674,582493,Loida,Tressler,Loida Tressler,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,51408.0,Married,Nova,9/18/2017,,7434.25,Standard
7675,632399,Dorinda,Mcphie,Dorinda Mcphie,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,51408.0,Married,Nova,4/21/2020,,7434.25,Standard
7676,288164,Mozelle,Hornoff,Mozelle Hornoff,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Urban,49057.0,Single,Nova,12/14/2021,,7434.27,Standard
7677,144695,Leatha,Staggers,Leatha Staggers,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,28377.0,Married,Nova,5/24/2018,1/24/2019,7434.68,Standard
7678,141043,Liane,Clonch,Liane Clonch,Canada,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,female,College,Urban,0.0,Single,Nova,6/3/2020,2/3/2021,7439.98,Standard
7679,323345,Nellie,Mowery,Nellie Mowery,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Suburban,0.0,Single,Nova,12/7/2017,,7439.98,Standard
7680,804534,Linh,Challen,Linh Challen,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,34137.0,Married,Nova,4/29/2019,,7440.92,Standard
7681,866501,Kaitlyn,Cutten,Kaitlyn Cutten,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Urban,91915.0,Divorced,Nova,5/21/2021,,7441.0,Standard
7682,782503,Raymond,Kuwana,Raymond Kuwana,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,89285.0,Married,Nova,6/4/2017,7/17/2017,7443.83,Standard
7683,284889,Elli,Zynda,Elli Zynda,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Urban,0.0,Single,Nova,1/25/2019,,7444.94,Standard
7684,501189,Mike,Clyman,Mike Clyman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,98235.0,Divorced,Nova,7/12/2015,,7446.81,Standard
7685,144328,Theresia,Trush,Theresia Trush,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,College,Urban,0.0,Single,Nova,2/17/2016,,7449.86,Standard
7686,270183,Geoffrey,Slinger,Geoffrey Slinger,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Rural,0.0,Single,Nova,7/10/2021,,7451.49,Standard
7687,653324,Tenesha,Mcvicar,Tenesha Mcvicar,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Urban,0.0,Single,Nova,6/9/2021,,7451.49,Standard
7688,846717,Terese,Wilks,Terese Wilks,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,High School or Below,Urban,12195.0,Divorced,Nova,12/17/2015,,7453.0,Standard
7689,594636,Stormy,Benes,Stormy Benes,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Urban,0.0,Single,Nova,5/23/2021,,7457.47,Standard
7690,621731,Robbin,Startup,Robbin Startup,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,70263.0,Married,Nova,4/4/2016,,7462.93,Standard
7691,901780,Francina,Jevtic,Francina Jevtic,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,70263.0,Married,Nova,7/12/2019,,7462.93,Standard
7692,660395,Shantel,Ebadi,Shantel Ebadi,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,48088.0,Married,Nova,7/4/2019,,7469.56,2021 Promotion
7693,319658,Rachael,Lasure,Rachael Lasure,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,44385.0,Single,Nova,8/7/2020,,7472.67,Standard
7694,305572,Anissa,Merlan,Anissa Merlan,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,44186.0,Married,Nova,10/15/2021,,7474.61,Standard
7695,853037,Lizbeth,Warzecha,Lizbeth Warzecha,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,44186.0,Married,Nova,6/10/2015,,7474.61,Standard
7696,454145,Elbert,Penister,Elbert Penister,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,48552.0,Married,Nova,11/27/2020,,7477.18,Standard
7697,138896,Ela,Kuzemchak,Ela Kuzemchak,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,61783.0,Married,Nova,3/18/2016,,7481.83,Standard
7698,163598,Dawna,Russett,Dawna Russett,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,48992.0,Married,Nova,9/11/2017,,7482.49,Standard
7699,101356,Nereida,Ackerley,Nereida Ackerley,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,25666.0,Married,Nova,11/24/2015,,7482.64,Standard
7700,390435,Ariana,Blackwater,Ariana Blackwater,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Rural,46998.0,Divorced,Nova,5/12/2020,,7484.31,Standard
7701,836622,Humberto,Coswell,Humberto Coswell,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Urban,26380.0,Single,Nova,3/28/2020,,7485.36,Standard
7702,463230,Lina,Suddoth,Lina Suddoth,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,College,Suburban,0.0,Divorced,Nova,11/4/2017,,7486.02,Standard
7703,967693,Phung,Dewilde,Phung Dewilde,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Suburban,0.0,Divorced,Nova,11/15/2016,8/8/2020,7486.02,Standard
7704,820370,Bronwyn,Aw,Bronwyn Aw,Canada,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,male,College,Urban,0.0,Single,Nova,4/6/2020,,7486.09,Standard
7705,419953,Shizue,Carbonara,Shizue Carbonara,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,38725.0,Single,Nova,6/13/2018,,7486.17,Standard
7706,790734,Janette,Shammah,Janette Shammah,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Single,Nova,7/29/2018,,7487.74,Standard
7707,509474,Felicidad,Owens,Felicidad Owens,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,31723.0,Married,Nova,2/20/2021,9/22/2021,7492.16,2021 Promotion
7708,748586,Elene,Scarpitta,Elene Scarpitta,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Rural,31723.0,Married,Nova,12/3/2020,8/3/2021,7492.16,Standard
7709,694757,Torri,Tornow,Torri Tornow,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Nova,9/23/2017,,7495.68,Standard
7710,741422,Edmund,Rotan,Edmund Rotan,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0.0,Single,Nova,1/1/2016,,7495.68,Standard
7711,149782,Aundrea,Locklier,Aundrea Locklier,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Rural,31134.0,Married,Nova,5/17/2016,,7498.29,Standard
7712,525579,Tyler,Quebedeaux,Tyler Quebedeaux,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Rural,38874.0,Divorced,Nova,2/11/2019,,7501.66,Standard
7713,855400,Myriam,Fenix,Myriam Fenix,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,52464.0,Married,Nova,4/23/2018,,7503.37,2021 Promotion
7714,584537,Racquel,Chupp,Racquel Chupp,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,97849.0,Married,Nova,2/28/2016,,7504.69,Standard
7715,447401,Ok,Machalek,Ok Machalek,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Rural,44485.0,Married,Nova,5/22/2020,,7505.77,Standard
7716,366727,Harriett,Delrosso,Harriett Delrosso,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,49561.0,Single,Nova,4/21/2019,4/29/2020,7506.78,Standard
7717,325901,Tory,Desamparo,Tory Desamparo,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,60920.0,Single,Nova,7/10/2021,,7507.46,Standard
7718,621832,Arnulfo,Maciolek,Arnulfo Maciolek,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Urban,60920.0,Single,Nova,3/7/2017,,7507.46,Standard
7719,774226,Epifania,Rossnagel,Epifania Rossnagel,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Suburban,60920.0,Single,Nova,5/10/2020,,7507.46,Standard
7720,743320,Brett,Vanboven,Brett Vanboven,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Urban,0.0,Single,Nova,12/14/2018,9/28/2019,7511.66,Standard
7721,831797,Hannah,Hobaugh,Hannah Hobaugh,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,32397.0,Married,Nova,3/1/2021,,7519.03,2021 Promotion
7722,134827,Emmy,Cotrone,Emmy Cotrone,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,96306.0,Divorced,Nova,7/15/2017,3/15/2018,7519.13,Standard
7723,155763,Maurice,Ellender,Maurice Ellender,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,96306.0,Divorced,Nova,12/4/2021,,7519.13,Standard
7724,274083,Audry,Vaid,Audry Vaid,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,96306.0,Divorced,Nova,5/12/2019,,7519.13,Standard
7725,384412,Sarita,Schwenneker,Sarita Schwenneker,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,96306.0,Divorced,Nova,4/20/2021,12/20/2021,7519.13,2021 Promotion
7726,414727,Ada,Rutten,Ada Rutten,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Urban,96306.0,Divorced,Nova,2/14/2017,,7519.13,Standard
7727,973860,Eugenio,Kilborn,Eugenio Kilborn,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,96306.0,Divorced,Nova,1/7/2016,,7519.13,Standard
7728,950304,Annita,Sebring,Annita Sebring,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Married,Nova,7/28/2021,3/28/2019,7521.19,Standard
7729,545378,Miquel,Plumlee,Miquel Plumlee,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Nova,3/12/2020,,7521.28,Standard
7730,180207,Ernie,Bergner,Ernie Bergner,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,55916.0,Married,Nova,6/21/2015,,7522.9,2021 Promotion
7731,911089,Jesica,Launey,Jesica Launey,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,21941.0,Married,Nova,9/17/2017,,7524.44,Standard
7732,814698,Elvis,Osowski,Elvis Osowski,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,49530.0,Married,Nova,12/10/2020,,7524.88,Standard
7733,369603,Theresa,Ambrose,Theresa Ambrose,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Suburban,52774.0,Married,Nova,9/21/2016,,7529.86,Standard
7734,747509,Illa,Ingle,Illa Ingle,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,52774.0,Married,Nova,11/19/2020,,7529.86,Standard
7735,268842,Katy,Wein,Katy Wein,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,College,Rural,0.0,Single,Nova,2/5/2018,,7531.03,Standard
7736,310534,Noella,Loukanis,Noella Loukanis,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,82157.0,Single,Nova,8/10/2016,,7531.7,Standard
7737,743734,Shaunda,Hodgman,Shaunda Hodgman,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,Bachelor,Suburban,82157.0,Single,Nova,11/22/2016,,7531.7,Standard
7738,877730,Jamey,Hey,Jamey Hey,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,67018.0,Married,Nova,11/14/2015,,7540.05,Standard
7739,519933,Kimber,Munzell,Kimber Munzell,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Suburban,0.0,Married,Nova,6/27/2017,,7545.55,Standard
7740,955138,Augusta,Buttaro,Augusta Buttaro,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Suburban,0.0,Married,Nova,6/18/2018,2/18/2019,7545.55,Standard
7741,557932,Joana,Chrisman,Joana Chrisman,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Rural,31266.0,Married,Nova,6/17/2020,,7546.61,Standard
7742,329730,Tania,Mivshek,Tania Mivshek,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Urban,0.0,Married,Nova,11/13/2020,,7547.76,Standard
7743,147986,Silvia,Oxley,Silvia Oxley,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Urban,0.0,Married,Nova,11/21/2019,7/21/2020,7550.42,Standard
7744,944491,Devin,Degener,Devin Degener,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Married,Nova,2/22/2018,8/13/2020,7550.87,Standard
7745,410209,Mathilde,Bussell,Mathilde Bussell,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,38008.0,Divorced,Nova,5/4/2019,,7553.94,Standard
7746,622334,Alba,Wilen,Alba Wilen,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Suburban,0.0,Single,Nova,7/18/2019,,7555.83,Standard
7747,422276,Sherita,Dickel,Sherita Dickel,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,35257.0,Divorced,Nova,6/15/2016,,7556.24,Standard
7748,548244,Edythe,Stendeback,Edythe Stendeback,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,College,Suburban,0.0,Single,Nova,6/12/2016,,7562.82,Standard
7749,283122,Francoise,Cerney,Francoise Cerney,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,High School or Below,Rural,27558.0,Married,Nova,1/30/2017,,7568.85,Standard
7750,970401,Evalyn,Atanacio,Evalyn Atanacio,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Doctor,Rural,12876.0,Married,Nova,10/5/2016,10/14/2017,7572.24,Standard
